internal case75 None
internal case84 1 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.1030>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 2 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0961>O=C(O)/C(O)=C/c1c[nH]c2ccccc12|O=C(O)/C(O)=C/c1c[nH]c2ccccc12>0.1060>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 3 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0973>O=C(O)[C@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@H](O)Cc1c[nH]c2ccccc12>0.1028>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 4 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0951>O=C(O)CC(=O)Cc1c[nH]c2ccccc12|O=C(O)CC(=O)Cc1c[nH]c2ccccc12>0.1048>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 5 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0955>O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12>0.1026>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 6 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.1102>N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1133>N[C@@H](Cc1c[nH]c2ccc(OP(=O)(O)O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(OP(=O)(O)O)cc12)C(=O)O>0.1019>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 7 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0973>O=C(O)[C@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@H](O)Cc1c[nH]c2ccccc12>0.1125>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 8 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0955>O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12>0.1127>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 9 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0961>O=C(O)/C(O)=C/c1c[nH]c2ccccc12|O=C(O)/C(O)=C/c1c[nH]c2ccccc12>0.1088>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 0 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1232>N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1183>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 1 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1135>N[C@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1166>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 2 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1222>Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O>0.1024>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 3 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1128>Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O>0.1103>N[C@@H](CC(=O)O)C(=O)O
internal case85 4 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1083>Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O>0.1022>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 5 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1001>Nc1ccc(O)cc1C(=O)O|Nc1ccc(O)cc1C(=O)O>0.1054>Nc1ccccc1C(=O)O
internal case85 6 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1222>Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O>0.0785>C[C@H](N)C(=O)O
internal case85 7 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1083>Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O>0.0783>C[C@H](N)C(=O)O
internal case85 8 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1232>N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1081>N[C@H](Cc1c[nH]c2ccccc12)C(=O)O|N[C@H](Cc1c[nH]c2ccccc12)C(=O)O>0.1070>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 9 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1232>N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1133>N[C@@H](Cc1c[nH]c2ccc(OP(=O)(O)O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(OP(=O)(O)O)cc12)C(=O)O>0.1019>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 0 O=C(O)CCc1c[nH]c2ccccc12>0.1087>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 1 O=C(O)CCc1c[nH]c2ccccc12>0.1094>O=C(O)/C=C/c1c[nH]c2ccccc12|O=C(O)/C=C/c1c[nH]c2ccccc12>0.1093>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 2 O=C(O)CCc1c[nH]c2ccccc12>0.0980>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 3 O=C(O)CCc1c[nH]c2ccccc12>0.0953>O=C(O)C=Cc1c[nH]c2ccccc12|O=C(O)C=Cc1c[nH]c2ccccc12>0.1051>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 4 O=C(O)CCc1c[nH]c2ccccc12>0.0867>c1ccc2[nH]ccc2c1|c1ccc2[nH]ccc2c1>0.1088>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 5 O=C(O)CCc1c[nH]c2ccccc12>0.1094>O=C(O)/C=C/c1c[nH]c2ccccc12|O=C(O)/C=C/c1c[nH]c2ccccc12>0.0984>O=C/C=C/c1c[nH]c2ccccc12|O=C/C=C/c1c[nH]c2ccccc12>0.1262>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 6 O=C(O)CCc1c[nH]c2ccccc12>0.1094>O=C(O)/C=C/c1c[nH]c2ccccc12|O=C(O)/C=C/c1c[nH]c2ccccc12>0.1061>O=C(O)C[C@H](NC(=O)/C=C/c1c[nH]c2ccccc12)C(=O)O|O=C(O)C[C@H](NC(=O)/C=C/c1c[nH]c2ccccc12)C(=O)O>0.1122>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 7 O=C(O)CCc1c[nH]c2ccccc12>0.0867>c1ccc2[nH]ccc2c1|c1ccc2[nH]ccc2c1>0.1125>O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21|O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21>0.1111>Nc1ccccc1C(=O)O
internal case86 8 O=C(O)CCc1c[nH]c2ccccc12>0.1033>O=C(O)CC(=O)c1c[nH]c2ccccc12|O=C(O)CC(=O)c1c[nH]c2ccccc12>0.0985>CC(=O)c1c[nH]c2ccccc12|CC(=O)c1c[nH]c2ccccc12>0.1055>C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O
internal case86 9 O=C(O)CCc1c[nH]c2ccccc12>0.1033>O=C(O)CC(=O)c1c[nH]c2ccccc12|O=C(O)CC(=O)c1c[nH]c2ccccc12>0.0997>O=C(O)/C=C(\O)c1c[nH]c2ccccc12|O=C(O)/C=C(\O)c1c[nH]c2ccccc12>0.1036>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case87 0 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1055>N[C@@H](CCC(=O)O)C(=O)O
internal case87 1 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1033>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 2 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1101>N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O|N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O>0.1179>N[C@@H](CCC(=O)O)C(=O)O
internal case87 3 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1188>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1053>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 4 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1179>NCCc1ccc(O)cc1.N[C@@H](CCC(=O)O)C(=O)O|NCCc1ccc(O)cc1>0.1053>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 5 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1094>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.0918>N[C@@H](CCC(=O)O)C(=O)O
internal case87 6 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1188>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1039>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1215>O=C(O)/C=C/c1ccc(O)cc1
internal case87 7 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1179>NCCc1ccc(O)cc1.N[C@@H](CCC(=O)O)C(=O)O|NCCc1ccc(O)cc1>0.1039>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1215>O=C(O)/C=C/c1ccc(O)cc1
internal case87 8 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1188>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1039>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1125>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 9 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1179>NCCc1ccc(O)cc1.N[C@@H](CCC(=O)O)C(=O)O|NCCc1ccc(O)cc1>0.1039>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1125>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 0 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1215>O=C(O)/C=C/c1ccc(O)cc1
internal case88 1 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1125>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 2 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1404>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1053>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 3 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1249>NCCc1ccc(O)cc1.O=C(O)/C=C/c1ccc(O)cc1|NCCc1ccc(O)cc1>0.1053>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 4 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1069>CC(=O)NCCc1ccc(O)cc1|CC(=O)NCCc1ccc(O)cc1>0.1158>CC(=O)NCCc1ccccc1|CC(=O)NCCc1ccccc1>0.1187>N[C@@H](Cc1ccccc1)C(=O)O
internal case88 5 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1404>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1024>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.0918>N[C@@H](CCC(=O)O)C(=O)O
internal case88 6 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1404>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.0951>NCCc1ccc(OP(=O)(O)O)cc1|NCCc1ccc(OP(=O)(O)O)cc1>0.0940>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 7 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1249>NCCc1ccc(O)cc1.O=C(O)/C=C/c1ccc(O)cc1|NCCc1ccc(O)cc1>0.0951>NCCc1ccc(OP(=O)(O)O)cc1|NCCc1ccc(OP(=O)(O)O)cc1>0.0940>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case89 0 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0902>O=C(O)/C=C/c1ccc(O)cc1
internal case89 1 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.1051>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1215>O=C(O)/C=C/c1ccc(O)cc1
internal case89 2 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.1051>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1125>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case89 3 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0991>COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(O)c1O|COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(O)c1O>0.0990>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)c(O)c1>0.1012>O=C(O)/C=C/c1ccc(O)cc1
internal case90 0 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1148>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case90 1 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1323>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1053>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case90 2 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1172>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.1073>N[C@@H](Cc1ccccc1)C(=O)O
internal case90 3 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1323>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1039>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1215>O=C(O)/C=C/c1ccc(O)cc1
internal case90 4 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1323>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.1039>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1125>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case90 5 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1172>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.1075>O=C(O)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)O|O=C(O)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)O>0.1213>N[C@@H](CC(=O)O)C(=O)O
internal case90 6 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1233>O=C(/C=C/c1ccccc1)NCCc1ccccc1|O=C(/C=C/c1ccccc1)NCCc1ccccc1>0.1081>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.1073>N[C@@H](Cc1ccccc1)C(=O)O
internal case90 7 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1172>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0997>O=C(O)/C=C/c1ccccc1O|O=C(O)/C=C/c1ccccc1O>0.1144>O=C(O)/C=C/c1ccc(O)cc1
internal case90 8 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1172>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.1010>O=C(O)CCc1ccccc1|O=C(O)CCc1ccccc1>0.1036>N[C@@H](Cc1ccccc1)C(=O)O
internal case90 9 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1323>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.0951>NCCc1ccc(OP(=O)(O)O)cc1|NCCc1ccc(OP(=O)(O)O)cc1>0.0940>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case91 None
internal case92 0 CNCCc1ccc(O)cc1>0.0986>O=CCc1ccc(O)cc1|O=CCc1ccc(O)cc1>0.1030>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case93 0 COc1cc(CC(O)C(=O)O)ccc1O>0.1029>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1012>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case93 1 COc1cc(CC(O)C(=O)O)ccc1O>0.1013>COc1cc(/C=C(\O)C(=O)O)ccc1O|COc1cc(/C=C(\O)C(=O)O)ccc1O>0.0999>O=C(O)/C(O)=C/c1ccc(O)c(O)c1|O=C(O)/C(O)=C/c1ccc(O)c(O)c1>0.0968>O=C(O)/C=C/c1ccc(O)cc1
internal case93 2 COc1cc(CC(O)C(=O)O)ccc1O>0.0974>COc1cc(/C=C(/O)C(=O)O)ccc1O|COc1cc(/C=C(/O)C(=O)O)ccc1O>0.0999>O=C(O)/C(O)=C/c1ccc(O)c(O)c1|O=C(O)/C(O)=C/c1ccc(O)c(O)c1>0.0968>O=C(O)/C=C/c1ccc(O)cc1
internal case94 0 COc1cc(CC(=O)C(=O)O)ccc1O>0.1008>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1059>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 1 COc1cc(CC(=O)C(=O)O)ccc1O>0.1054>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1012>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 2 COc1cc(CC(=O)C(=O)O)ccc1O>0.1008>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0979>N[C@@H](Cc1ccccc1)C(=O)O
internal case94 3 COc1cc(CC(=O)C(=O)O)ccc1O>0.1008>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0807>O=C(O)[C@@H]1CCCN1
internal case94 4 COc1cc(CC(=O)C(=O)O)ccc1O>0.1008>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1097>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1081>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 5 COc1cc(CC(=O)C(=O)O)ccc1O>0.0988>COc1cc(C[C@@H](N)C(=O)O)ccc1O|COc1cc(C[C@@H](N)C(=O)O)ccc1O>0.1074>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1081>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 6 COc1cc(CC(=O)C(=O)O)ccc1O>0.1008>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1097>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 7 COc1cc(CC(=O)C(=O)O)ccc1O>0.1054>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0973>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1081>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 8 COc1cc(CC(=O)C(=O)O)ccc1O>0.0988>COc1cc(C[C@@H](N)C(=O)O)ccc1O|COc1cc(C[C@@H](N)C(=O)O)ccc1O>0.1074>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 9 COc1cc(CC(=O)C(=O)O)ccc1O>0.1008>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1097>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.0960>N[C@@H](Cc1ccccc1)C(=O)O
internal case95 0 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1012>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 1 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1111>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1059>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 2 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0962>CC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|CC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1153>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 3 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1111>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0979>N[C@@H](Cc1ccccc1)C(=O)O
internal case95 4 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0973>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1081>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 5 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0973>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 6 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0973>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.0960>N[C@@H](Cc1ccccc1)C(=O)O
internal case95 7 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1111>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0807>O=C(O)[C@@H]1CCCN1
internal case95 8 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1111>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1097>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1081>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 9 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1111>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1097>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case96 0 CCCC1CNC(C(=O)O)C1>0.1349>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case96 1 CCCC1CNC(C(=O)O)C1>0.1337>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case96 2 CCCC1CNC(C(=O)O)C1>0.1253>N[C@@H](Cc1ccccc1)C(=O)O
internal case96 3 CCCC1CNC(C(=O)O)C1>0.1175>CC(C)C[C@H](N)C(=O)O
internal case96 4 CCCC1CNC(C(=O)O)C1>0.1164>NCCCC[C@H](N)C(=O)O
internal case96 5 CCCC1CNC(C(=O)O)C1>0.1299>CCCC1=CC(C(=O)O)NC1|CCCC1=CC(C(=O)O)NC1>0.1341>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case96 6 CCCC1CNC(C(=O)O)C1>0.1299>CCCC1=CC(C(=O)O)NC1|CCCC1=CC(C(=O)O)NC1>0.1356>CCCC1=C[C@@H](C(=O)O)NC1|CCCC1=C[C@@H](C(=O)O)NC1>0.1054>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case97 0 O=C(O)/C(O)=C\C=C1/C=NC(C(=O)O)C1>0.1097>N[C@@H](CC1=CNC(C(=O)O)C1)C(=O)O|N[C@@H](CC1=CNC(C(=O)O)C1)C(=O)O>0.1226>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case97 1 O=C(O)/C(O)=C\C=C1/C=NC(C(=O)O)C1>0.1097>N[C@@H](CC1=CNC(C(=O)O)C1)C(=O)O|N[C@@H](CC1=CNC(C(=O)O)C1)C(=O)O>0.1148>N[C@@H](Cc1c[nH]cn1)C(=O)O
