internal case1 None
internal case2 None
internal case3 None
internal case4 None
internal case5 None
internal case6 None
internal case23 0 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>2.0312>NC(=O)CC[C@H](N)C(=O)O
internal case23 1 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>1.0693>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>1.0468>O=C(O)CCC(=O)O
internal case23 2 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>1.0693>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>1.6192>NC(=O)CC[C@H](N)C(=O)O
internal case23 3 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>1.8520>NC(=O)CCC(=O)C(=O)O|NC(=O)CCC(=O)C(=O)O>0.9157>NC(=O)CC[C@H](N)C(=O)O
internal case23 4 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>2.5245>O=C(O)CCC(=O)NCC(=O)O|O=C(O)CCC(=O)NCC(=O)O>0.4835>NCC(=O)O
internal case23 5 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>1.4405>NCCC(=O)O|NCCC(=O)O>2.4221>C[C@H](N)C(=O)O
internal case23 6 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>1.4405>NCCC(=O)O|NCCC(=O)O>2.5070>NCCCC[C@H](N)C(=O)O
internal case23 7 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>1.8520>NC(=O)CCC(=O)NCC(=O)O|NC(=O)CCC(=O)NCC(=O)O>0.8221>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>1.0468>O=C(O)CCC(=O)O
internal case23 8 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>1.0693>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>2.9114>NC(=O)C[C@H](N)C(=O)O
internal case23 9 Cn1cnc(CCN)c1>1.8120>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.4379>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>1.8520>NC(=O)CCC(=O)NCC(=O)O|NC(=O)CCC(=O)NCC(=O)O>2.1725>NC(=O)CC[C@H](N)C(=O)O
internal case24 0 ONCCc1c[nH]cn1>0.1291>NCCc1cnsc1|NCCc1cnsc1>5.3378>NCCc1cn(C(=O)O)cn1|NCCc1cn(C(=O)O)cn1>1.8408>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case25 0 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case25 1 CC(=O)NCCc1c[nH]cn1>1.9101>CC(=O)NCCc1csnc1[N+](=O)[O-]|CC(=O)NCCc1csnc1[N+](=O)[O-]>0.7993>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case25 2 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>2.1490>CC(O)C(=O)O|CC(O)C(=O)O>0.7158>CC(=O)C(=O)O
internal case25 3 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>3.0170>O=C(O)CCC(=O)O
internal case25 4 CC(=O)NCCc1c[nH]cn1>1.9687>CC(=O)NCCc1csnc1N|CC(=O)NCCc1csnc1N>0.4568>CC(=O)NCCc1csnc1[N+](=O)[O-]|CC(=O)NCCc1csnc1[N+](=O)[O-]>0.7993>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case25 5 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>2.2117>CC(=O)OP(=O)(O)O|CC(=O)OP(=O)(O)O>1.4471>CC(=O)C(=O)O
internal case25 6 CC(=O)NCCc1c[nH]cn1>1.9101>CC(=O)NCCc1csnc1[N+](=O)[O-]|CC(=O)NCCc1csnc1[N+](=O)[O-]>0.7993>CC(=O)O|CC(=O)O>3.0170>O=C(O)CCC(=O)O
internal case25 7 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>2.0602>C[C@H](O)C(=O)O|C[C@H](O)C(=O)O>0.2108>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case25 8 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>2.0602>C[C@H](O)C(=O)O|C[C@H](O)C(=O)O>2.1452>O=CC(=O)O
internal case25 9 CC(=O)NCCc1c[nH]cn1>1.6729>CC(=O)O|CC(=O)O>2.0602>C[C@H](O)C(=O)O|C[C@H](O)C(=O)O>0.2108>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.2605>O=CC(=O)O
internal case26 0 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.0098>NC(=O)CC[C@H](N)C(=O)O
internal case26 1 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>1.0468>O=C(O)CCC(=O)O
internal case26 2 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>1.6192>NC(=O)CC[C@H](N)C(=O)O
internal case26 3 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>2.9114>NC(=O)C[C@H](N)C(=O)O
internal case26 4 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>3.0606>N[C@@H](CCC(=O)O)C(=O)O
internal case26 5 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>3.1949>N[C@@H](CCC(=O)NCCc1cnoc1)C(=O)O|N[C@@H](CCC(=O)NCCc1cnoc1)C(=O)O>1.8084>NC(=O)CC[C@H](N)C(=O)O
internal case26 6 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>2.5206>NC(=O)CCC(=O)C(=O)O|NC(=O)CCC(=O)C(=O)O>0.9157>NC(=O)CC[C@H](N)C(=O)O
internal case26 7 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>2.6810>NC(=O)CCC=O|NC(=O)CCC=O>1.5122>NC(=O)CC[C@H](N)C(=O)O
internal case26 8 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>2.5206>NC(=O)CCC(=O)C(=O)O|NC(=O)CCC(=O)C(=O)O>2.1908>N[C@@H](CCC(=O)O)C(=O)O
internal case26 9 N[C@@H](CCC(=O)NCCc1c[nH]cn1)C(=O)O>1.8336>NC(=O)CCC(=O)O|NC(=O)CCC(=O)O>2.5206>NC(=O)CCC(=O)C(=O)O|NC(=O)CCC(=O)C(=O)O>2.4156>NC(=O)C[C@H](N)C(=O)O
internal case27 0 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.4155>CNC|CNC>0.8100>NCC(=O)O
internal case27 1 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>0.5076>C=O|C=O>1.6628>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case27 2 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.4155>CNC|CNC>1.3837>CNCC(=O)O|CNCC(=O)O>0.8573>NCC(=O)O
internal case27 3 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.9639>O=C(O)C(=O)O.CNC|O=C(O)C(=O)O>2.0424>CC(=O)C(=O)O
internal case27 4 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>0.5076>C=O|C=O>3.5363>O=C(O)CC(=O)O
internal case27 5 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.9639>O=C(O)C(=O)O.CNC|O=C(O)C(=O)O>1.5146>O=CC(=O)O|CNC>0.8100>NCC(=O)O
internal case27 6 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>0.5076>C=O|C=O>3.9143>O=C(O)CCC(=O)O
internal case27 7 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.9639>O=C(O)C(=O)O.CNC|O=C(O)C(=O)O>2.4755>O=C(O)CC(=O)C(=O)O
internal case27 8 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.9639>O=C(O)C(=O)O.CNC|O=C(O)C(=O)O>1.9163>O=C(O)CC(O)(CC(=O)O)C(=O)O|O=C(O)CC(O)(CC(=O)O)C(=O)O>0.8448>O=C(O)CC(=O)C(=O)O
internal case27 9 CN(C)[C@@H](Cc1c[nH]cn1)C(=O)O>1.9639>O=C(O)C(=O)O.CNC|O=C(O)C(=O)O>2.9789>O=C(O)CC(=O)O
internal case28 0 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>1.1308>O=C(O)CC(=O)C(=O)O
internal case28 1 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case28 2 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.2605>O=CC(=O)O
internal case28 3 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>3.0015>N[C@@H](CC(=O)O)C(=O)O
internal case28 4 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9886>O=C(O)C(=O)O|O=C(O)C(=O)O>1.5146>O=CC(=O)O
internal case28 5 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.1008>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>1.4937>O=CC(=O)O
internal case28 6 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.4374>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>1.4937>O=CC(=O)O
internal case28 7 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.5154>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>1.4937>O=CC(=O)O
internal case28 8 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9886>O=C(O)C(=O)O|O=C(O)C(=O)O>2.0424>CC(=O)C(=O)O
internal case28 9 C[C@H]1CN[C@H](C(=O)O)[C@H]1O>0.3898>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.2854>NC(=O)C(=O)O|NC(=O)C(=O)O>1.8804>NC(=O)CC[C@H](N)C(=O)O
internal case29 0 C[C@H]1C=N[C@H](C(=O)O)C1>0.7117>O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1|O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1>2.0672>Nc1ccccc1C(=O)O
internal case29 1 C[C@H]1C=N[C@H](C(=O)O)C1>0.7117>O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1|O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1>2.7513>Nc1ccc(C(=O)O)cc1|Nc1ccc(C(=O)O)cc1>1.1413>Nc1ccccc1|Nc1ccccc1>1.4043>Nc1ccccc1C(=O)O
internal case29 2 C[C@H]1C=N[C@H](C(=O)O)C1>1.1864>O=C(O)c1cc(=O)[nH]c(=O)[nH]1|O=C(O)c1cc(=O)[nH]c(=O)[nH]1>0.0000>O=C(O)c1cc(=O)onc1O|O=C(O)c1cc(=O)onc1O>3.4768>O=C(O)/C=C/C(=O)O|O=C(O)/C=C/C(=O)O>1.5066>O=C(O)CCC(=O)O
internal case29 3 C[C@H]1C=N[C@H](C(=O)O)C1>0.7117>O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1|O=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1>2.7513>Nc1ccc(C(=O)O)cc1|Nc1ccc(C(=O)O)cc1>2.9221>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case29 4 C[C@H]1C=N[C@H](C(=O)O)C1>1.1864>O=C(O)c1cc(=O)[nH]c(=O)[nH]1|O=C(O)c1cc(=O)[nH]c(=O)[nH]1>0.0000>O=C(O)c1cc(=O)onc1O|O=C(O)c1cc(=O)onc1O>3.4768>O=C(O)/C=C/C(=O)O|O=C(O)/C=C/C(=O)O>2.7724>N[C@@H](CC(=O)O)C(=O)O
internal case29 5 C[C@H]1C=N[C@H](C(=O)O)C1>1.1864>O=C(O)c1cc(=O)[nH]c(=O)[nH]1|O=C(O)c1cc(=O)[nH]c(=O)[nH]1>0.0000>O=C(O)c1cc(=O)onc1O|O=C(O)c1cc(=O)onc1O>3.4528>O=Cc1cc(=O)onc1O|O=Cc1cc(=O)onc1O>3.3145>O=C(O)CC(=O)O
internal case30 0 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case30 1 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.2605>O=CC(=O)O
internal case30 2 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>3.0015>N[C@@H](CC(=O)O)C(=O)O
internal case30 3 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.6466>C=C(OP(=O)(O)O)C(=O)O|C=C(OP(=O)(O)O)C(=O)O>1.2454>O=C(O)[C@H](O)COP(=O)(O)O|O=C(O)[C@H](O)COP(=O)(O)O>1.9133>O=CC(=O)O
internal case30 4 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9886>O=C(O)C(=O)O|O=C(O)C(=O)O>1.5146>O=CC(=O)O
internal case30 5 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.1008>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>1.4937>O=CC(=O)O
internal case30 6 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.4374>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>1.4937>O=CC(=O)O
internal case30 7 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.5154>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>1.4937>O=CC(=O)O
internal case30 8 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9886>O=C(O)C(=O)O|O=C(O)C(=O)O>2.0424>CC(=O)C(=O)O
internal case30 9 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.7420>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.2854>NC(=O)C(=O)O|NC(=O)C(=O)O>1.8804>NC(=O)CC[C@H](N)C(=O)O
internal case31 0 CC(C)C(=O)CC(=O)O>1.0155>CC(C)C(=O)O|CC(C)C(=O)O>0.5601>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case31 1 CC(C)C(=O)CC(=O)O>2.6776>CC(C)[C@H](N)C(=O)O
internal case31 2 CC(C)C(=O)CC(=O)O>1.0155>CC(C)C(=O)O|CC(C)C(=O)O>2.6113>CC(C)[C@H](N)C(=O)O
internal case31 3 CC(C)C(=O)CC(=O)O>2.2232>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>1.5285>CC(=O)C(=O)O
internal case31 4 CC(C)C(=O)CC(=O)O>2.0014>CC(C)[C@@H](O)CC(=O)O|CC(C)[C@@H](O)CC(=O)O>0.3392>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case31 5 CC(C)C(=O)CC(=O)O>2.0014>CC(C)[C@@H](O)CC(=O)O|CC(C)[C@@H](O)CC(=O)O>1.8710>O=C(O)CC(=O)C(=O)O
internal case31 6 CC(C)C(=O)CC(=O)O>2.2232>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.2444>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case31 7 CC(C)C(=O)CC(=O)O>3.0094>CC(C)[C@@H](N)CC(=O)O|CC(C)[C@@H](N)CC(=O)O>0.3839>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case31 8 CC(C)C(=O)CC(=O)O>3.2313>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case31 9 CC(C)C(=O)CC(=O)O>1.0155>CC(C)C(=O)O|CC(C)C(=O)O>2.3548>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case32 None
internal case33 0 CC(=O)CCC(N)C(=O)O>1.0328>N[C@@H](CCC(=O)O)C(=O)O
internal case33 1 CC(=O)CCC(N)C(=O)O>1.7068>C[C@H](N)C(=O)O
internal case33 2 CC(=O)CCC(N)C(=O)O>2.7430>NC(=O)CC[C@H](N)C(=O)O
internal case33 3 CC(=O)CCC(N)C(=O)O>3.6015>CC(=O)C(=O)O
internal case33 4 CC(=O)CCC(N)C(=O)O>2.1502>NC(CCC(=O)O)C(=O)O|NC(CCC(=O)O)C(=O)O>1.4755>NC(=O)CC[C@H](N)C(=O)O
internal case33 5 CC(=O)CCC(N)C(=O)O>2.1502>NC(CCC(=O)O)C(=O)O|NC(CCC(=O)O)C(=O)O>1.7210>N[C@@H](CCC(=O)O)C(=O)O
internal case33 6 CC(=O)CCC(N)C(=O)O>2.0131>CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>1.9621>CC(=O)C(=O)O
internal case33 7 CC(=O)CCC(N)C(=O)O>2.0131>CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>0.9860>CC(=O)CC(=O)C(=O)O|CC(=O)CC(=O)C(=O)O>1.6871>CC(=O)C(=O)O
internal case33 8 CC(=O)CCC(N)C(=O)O>3.0761>NCCCC(N)C(=O)O|NCCCC(N)C(=O)O>1.6528>N[C@@H](CCC(=O)O)C(=O)O
internal case33 9 CC(=O)CCC(N)C(=O)O>2.0131>CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>1.6654>CC(=O)O|CC(=O)O>1.4845>CC(=O)C(=O)O
internal case34 0 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>1.3384>NC(=O)C[C@H](N)C(=O)O
internal case34 1 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>1.7523>O=C(O)CC(=O)C(=O)O
internal case34 2 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>2.3119>N[C@@H](CC(=O)O)C(=O)O
internal case34 3 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>2.6897>CC(=O)C(=O)O
internal case34 4 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>3.3723>N[C@@H](CCC(=O)O)C(=O)O
internal case34 5 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>2.2289>NC(=O)C[C@@H](N)C(=O)O|NC(=O)C[C@@H](N)C(=O)O>1.2975>CC(=O)C(=O)O
internal case34 6 C[C@H](N)CC[C@@H](N)C(=O)O>0.3872>N=C(N)NCCC[C@H](N)C(=O)O|N=C(N)NCCC[C@H](N)C(=O)O>3.0502>NC(N)=O|NC(N)=O>1.5324>NC(=O)NCC(=O)O|NC(=O)NCC(=O)O>0.4845>NCC(=O)O
internal case34 7 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>2.3342>NC(=O)CC(N)C(=O)O|NC(=O)CC(N)C(=O)O>1.5697>NC(=O)C[C@H](N)C(=O)O
internal case34 8 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>2.3342>NC(=O)CC(N)C(=O)O|NC(=O)CC(N)C(=O)O>1.6386>N[C@@H](CC(=O)O)C(=O)O
internal case34 9 C[C@H](N)CC[C@@H](N)C(=O)O>1.6996>NC(=O)CC(=O)C(=O)O|NC(=O)CC(=O)C(=O)O>2.9942>NC(=O)CC(O)C(=O)O|NC(=O)CC(O)C(=O)O>1.6902>O=C(O)CC(=O)C(=O)O
internal case35 0 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>0.7930>CC(=O)C(=O)O
internal case35 1 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>2.4386>C/C(=C\CO)C(=O)O|C/C(=C\CO)C(=O)O>1.1634>CC(=O)C(=O)O
internal case35 2 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>1.8950>CC(C(=O)O)C(=O)O|CC(C(=O)O)C(=O)O>2.1714>CC(=O)C(=O)O
internal case35 3 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>1.8950>CC(C(=O)O)C(=O)O|CC(C(=O)O)C(=O)O>2.3257>O=C(O)CC(=O)C(=O)O
internal case35 4 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>1.8950>CC(C(=O)O)C(=O)O|CC(C(=O)O)C(=O)O>2.4879>O=C(O)CC(=O)O
internal case35 5 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>2.4386>C/C(=C\CO)C(=O)O|C/C(=C\CO)C(=O)O>0.9106>C/C(=C\C=O)C(=O)O|C/C(=C\C=O)C(=O)O>1.0879>CC(=O)C(=O)O
internal case35 6 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>1.8950>CC(C(=O)O)C(=O)O|CC(C(=O)O)C(=O)O>2.3096>C/C(=C\C(=O)O)C(=O)O|C/C(=C\C(=O)O)C(=O)O>0.7487>CC(=O)C(=O)O
internal case35 7 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>2.5026>C/C=C(\C)C=O|C/C=C(\C)C=O>2.4814>CC(=O)C(=O)O
internal case35 8 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>3.2981>C[C@H](C(=O)O)[C@@H](O)C(=O)O|C[C@H](C(=O)O)[C@@H](O)C(=O)O>2.0024>O=C(O)CC(=O)C(=O)O
internal case35 9 C/C=C(\C)C(=O)O[C@@H]1CCN2CC3CC(CN4C(=O)CCCC34)C2C1>0.0000>C/C=C(\C)C(=O)O|C/C=C(\C)C(=O)O>1.8950>CC(C(=O)O)C(=O)O|CC(C(=O)O)C(=O)O>3.5097>O=C(O)CC(=O)C(=O)O
internal case36 0 O=C1CCCC2C3CC(CN12)C1CCCCN1C3>3.1110>NC1CCCC2C3CC(CN12)C1CCCCN1C3|NC1CCCC2C3CC(CN12)C1CCCCN1C3>2.7599>CC(=O)NC1CCCC2C3CC(CN12)C1CCCCN1C3|CC(=O)NC1CCCC2C3CC(CN12)C1CCCCN1C3>4.4743>CC(=O)N[C@@H]1CCC[C@@H]2[C@@H]3CC(CN12)C1CCCCN1C3|CC(=O)N[C@@H]1CCC[C@@H]2[C@@H]3CC(CN12)C1CCCCN1C3>1.0880>CC(=O)N=C=S|CC(=O)N=C=S>3.4149>N[C@@H](CS)C(=O)O
