internal case75 None
internal case83 8 CN[C@@H](Cc1c[nH]c2cccc(CC=C(C)C)c12)C(=O)O>0.0975>CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O.CC(C)=CCOP(=O)(O)OP(=O)(O)O|CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O>0.1010>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case83 9 CN[C@@H](Cc1c[nH]c2cccc(CC=C(C)C)c12)C(=O)O>0.0971>CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O|CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O>0.1010>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 0 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.1010>N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1010>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 1 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.1003>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1011>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 2 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0996>O=C(O)/C(O)=C/c1c[nH]c2ccccc12|O=C(O)/C(O)=C/c1c[nH]c2ccccc12>0.1006>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 3 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0995>O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12>0.1003>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 4 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0997>O=C(O)[C@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@H](O)Cc1c[nH]c2ccccc12>0.0977>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 5 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0995>O=C(O)CC(=O)Cc1c[nH]c2ccccc12|O=C(O)CC(=O)Cc1c[nH]c2ccccc12>0.0876>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 6 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0995>O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12>0.1013>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1011>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 7 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0996>O=C(O)/C(O)=C/c1c[nH]c2ccccc12|O=C(O)/C(O)=C/c1c[nH]c2ccccc12>0.1009>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1011>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 8 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.1003>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.0998>O=C(O)/C(O)=C/c1c[nH]c2ccccc12|O=C(O)/C(O)=C/c1c[nH]c2ccccc12>0.1006>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case84 9 O=C(O)C(=O)Cc1c[nH]c2ccc(O)cc12>0.0995>O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12|O=C(O)[C@@H](O)Cc1c[nH]c2ccccc12>0.0996>O=C(O)/C=C/c1c[nH]c2ccccc12|O=C(O)/C=C/c1c[nH]c2ccccc12>0.1009>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 0 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1002>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 1 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1012>N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1010>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 2 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1002>N[C@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O|N[C@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O>0.1013>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 3 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1011>Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O>0.1002>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 4 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.0997>Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O>0.1002>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case85 5 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1011>Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)O>0.0979>C[C@H](N)C(=O)O
internal case85 6 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.0997>Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@@H](N)C(=O)O>0.0978>C[C@H](N)C(=O)O
internal case85 7 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.0989>Nc1ccc(O)cc1C(=O)O|Nc1ccc(O)cc1C(=O)O>0.0973>Nc1ccccc1C(=O)O
internal case85 8 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1001>Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O|Nc1ccc(O)cc1C(=O)C[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)O>0.0952>N[C@@H](CC(=O)O)C(=O)O
internal case85 9 N[C@@H](CC(=O)c1cc(O)ccc1NC=O)C(=O)O>0.1003>O=CNc1ccc(O)cc1C(=O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O|O=CNc1ccc(O)cc1C(=O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O>0.1584>O=C(Cc1c[nH]c2ccccc12)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O|O=C(Cc1c[nH]c2ccccc12)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O>0.1016>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 0 O=C(O)CCc1c[nH]c2ccccc12>0.1009>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 1 O=C(O)CCc1c[nH]c2ccccc12>0.1009>O=C(O)/C=C/c1c[nH]c2ccccc12|O=C(O)/C=C/c1c[nH]c2ccccc12>0.1009>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 2 O=C(O)CCc1c[nH]c2ccccc12>0.0998>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1011>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 3 O=C(O)CCc1c[nH]c2ccccc12>0.0987>c1ccc2[nH]ccc2c1|c1ccc2[nH]ccc2c1>0.1009>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 4 O=C(O)CCc1c[nH]c2ccccc12>0.0995>O=C(O)C=Cc1c[nH]c2ccccc12|O=C(O)C=Cc1c[nH]c2ccccc12>0.0908>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 5 O=C(O)CCc1c[nH]c2ccccc12>0.0987>c1ccc2[nH]ccc2c1|c1ccc2[nH]ccc2c1>0.1013>O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21|O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21>0.1010>Nc1ccccc1C(=O)O
internal case86 6 O=C(O)CCc1c[nH]c2ccccc12>0.1009>O=C(O)/C=C/c1c[nH]c2ccccc12|O=C(O)/C=C/c1c[nH]c2ccccc12>0.0998>O=C/C=C/c1c[nH]c2ccccc12|O=C/C=C/c1c[nH]c2ccccc12>0.0998>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 7 O=C(O)CCc1c[nH]c2ccccc12>0.1003>O=C(O)CC(=O)c1c[nH]c2ccccc12|O=C(O)CC(=O)c1c[nH]c2ccccc12>0.1000>O=C(O)/C=C(\O)c1c[nH]c2ccccc12|O=C(O)/C=C(\O)c1c[nH]c2ccccc12>0.0996>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 8 O=C(O)CCc1c[nH]c2ccccc12>0.0987>c1ccc2[nH]ccc2c1|c1ccc2[nH]ccc2c1>0.0990>C1=Nc2ccccc2C1|C1=Nc2ccccc2C1>0.1021>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case86 9 O=C(O)CCc1c[nH]c2ccccc12>0.1003>O=C(O)CC(=O)c1c[nH]c2ccccc12|O=C(O)CC(=O)c1c[nH]c2ccccc12>0.0998>CC(=O)c1c[nH]c2ccccc12|CC(=O)c1c[nH]c2ccccc12>0.0991>C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O
internal case87 0 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1002>N[C@@H](CCC(=O)O)C(=O)O
internal case87 1 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1000>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 2 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1007>N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O|N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O>0.1012>N[C@@H](CCC(=O)O)C(=O)O
internal case87 3 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1006>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.1010>N[C@@H](CS)C(=O)O
internal case87 4 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1016>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.0968>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 5 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1015>NCCc1ccc(O)cc1.N[C@@H](CCC(=O)O)C(=O)O|NCCc1ccc(O)cc1>0.0968>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case87 6 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1007>N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O|N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O>0.1015>N[C@@H](CCC(=O)NCCc1ccc(O)c(O)c1)C(=O)O|N[C@@H](CCC(=O)NCCc1ccc(O)c(O)c1)C(=O)O>0.0995>N[C@@H](CCC(=O)O)C(=O)O
internal case87 7 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1006>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.0978>NCC(=O)O.N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O>0.1006>N[C@@H](CS)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O
internal case87 8 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1006>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.0978>NCC(=O)O.N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O>0.0999>N[C@@H](CCC(=O)O)C(=O)O
internal case87 9 N[C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)O>0.1006>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.0978>NCC(=O)O.N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O>0.0994>NC(=O)CC[C@H](N)C(=O)O
internal case88 0 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1018>O=C(O)/C=C/c1ccc(O)cc1
internal case88 1 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1009>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 2 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1028>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case88 3 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1037>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.0968>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 4 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1021>NCCc1ccc(O)cc1.O=C(O)/C=C/c1ccc(O)cc1|NCCc1ccc(O)cc1>0.0968>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 5 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.0903>NCCc1ccccc1|NCCc1ccccc1>0.1013>N[C@@H](Cc1ccccc1)C(=O)O
internal case88 6 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1028>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.0998>*C(=O)/C=C/c1ccc(O)cc1O|*C(=O)/C=C/c1ccc(O)cc1O>0.1012>O=C(O)/C=C/c1ccc(O)cc1
internal case88 7 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1003>CC(=O)NCCc1ccc(O)cc1|CC(=O)NCCc1ccc(O)cc1>0.1006>CC(=O)NCCc1ccccc1|CC(=O)NCCc1ccccc1>0.1001>N[C@@H](Cc1ccccc1)C(=O)O
internal case88 8 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1037>NCCc1ccc(O)cc1|NCCc1ccc(O)cc1>0.0958>NCCc1ccc(OP(=O)(O)O)cc1|NCCc1ccc(OP(=O)(O)O)cc1>0.0994>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case88 9 O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.0903>NCCc1ccccc1|NCCc1ccccc1>0.0999>CC(=O)NCCc1ccccc1|CC(=O)NCCc1ccccc1>0.1001>N[C@@H](Cc1ccccc1)C(=O)O
internal case89 0 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0989>O=C(O)/C=C/c1ccc(O)cc1
internal case89 1 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.1004>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1018>O=C(O)/C=C/c1ccc(O)cc1
internal case89 2 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.1004>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1009>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case89 3 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0996>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case89 4 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.1003>COc1cc(/C=C/C(=O)O)cc(OC)c1O|COc1cc(/C=C/C(=O)O)cc(OC)c1O>0.1004>COc1cc(/C=C/C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc(OC)c1O|COc1cc(/C=C/C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc(OC)c1O>0.1355>N[C@@H](CCC(=O)O)C(=O)O
internal case89 5 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.1004>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1>0.1028>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case89 6 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0996>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.0998>*C(=O)/C=C/c1ccc(O)cc1O|*C(=O)/C=C/c1ccc(O)cc1O>0.1012>O=C(O)/C=C/c1ccc(O)cc1
internal case89 7 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0998>COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(O)c1O|COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(O)c1O>0.0997>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case89 8 COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O>0.0998>COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(O)c1O|COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(O)c1O>0.0999>O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)c(O)c1>0.0972>O=C(O)/C=C/c1ccc(O)cc1
internal case90 0 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1003>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case90 1 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1006>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0982>N[C@@H](Cc1ccccc1)C(=O)O
internal case90 2 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1006>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0974>O=C(O)/C=C/c1ccccc1O|O=C(O)/C=C/c1ccccc1O>0.1040>N[C@@H](Cc1ccccc1)C(=O)O
internal case90 3 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1006>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0982>O=C(O)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)O|O=C(O)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)O>0.1016>N[C@@H](CC(=O)O)C(=O)O
internal case90 4 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1006>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0974>O=C(O)/C=C/c1ccccc1O|O=C(O)/C=C/c1ccccc1O>0.0998>O=C(O)/C=C/c1ccc(O)cc1
internal case90 5 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1006>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0976>O=C(O)CCc1ccccc1|O=C(O)CCc1ccccc1>0.0975>N[C@@H](Cc1ccccc1)C(=O)O
internal case90 6 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.0937>*C(=O)/C=C/c1ccccc1|*C(=O)/C=C/c1ccccc1>0.1001>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case90 7 O=C(/C=C/c1ccccc1)NCCc1ccc(O)cc1>0.1012>O=C(/C=C/c1ccccc1)NCCc1ccccc1|O=C(/C=C/c1ccccc1)NCCc1ccccc1>0.0943>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>0.0982>N[C@@H](Cc1ccccc1)C(=O)O
internal case91 None
internal case92 0 CNCCc1ccc(O)cc1>0.0999>O=CCc1ccc(O)cc1|O=CCc1ccc(O)cc1>0.1003>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case93 0 COc1cc(CC(O)C(=O)O)ccc1O>0.1003>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case93 1 COc1cc(CC(O)C(=O)O)ccc1O>0.0997>COc1cc(/C=C(/O)C(=O)O)ccc1O|COc1cc(/C=C(/O)C(=O)O)ccc1O>0.2053>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case93 2 COc1cc(CC(O)C(=O)O)ccc1O>0.1001>COc1cc(/C=C(\O)C(=O)O)ccc1O|COc1cc(/C=C(\O)C(=O)O)ccc1O>0.0936>O=C(O)/C(O)=C/c1ccc(O)c(O)c1|O=C(O)/C(O)=C/c1ccc(O)c(O)c1>0.0997>O=C(O)/C=C/c1ccc(O)cc1
internal case93 3 COc1cc(CC(O)C(=O)O)ccc1O>0.0997>COc1cc(/C=C(/O)C(=O)O)ccc1O|COc1cc(/C=C(/O)C(=O)O)ccc1O>0.0883>O=C(O)/C(O)=C/c1ccc(O)c(O)c1|O=C(O)/C(O)=C/c1ccc(O)c(O)c1>0.0997>O=C(O)/C=C/c1ccc(O)cc1
internal case94 0 COc1cc(CC(=O)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1006>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 1 COc1cc(CC(=O)C(=O)O)ccc1O>0.1005>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 2 COc1cc(CC(=O)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0998>N[C@@H](Cc1ccccc1)C(=O)O
internal case94 3 COc1cc(CC(=O)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0981>O=C(O)[C@@H]1CCCN1
internal case94 4 COc1cc(CC(=O)C(=O)O)ccc1O>0.0994>COc1cc(/C=C(/O)C(=O)O)ccc1O|COc1cc(/C=C(/O)C(=O)O)ccc1O>0.2053>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 5 COc1cc(CC(=O)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1010>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 6 COc1cc(CC(=O)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1010>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 7 COc1cc(CC(=O)C(=O)O)ccc1O>0.1005>COc1cc(C[C@H](N)C(=O)O)ccc1O|COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0997>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 8 COc1cc(CC(=O)C(=O)O)ccc1O>0.0999>COc1cc(C[C@@H](N)C(=O)O)ccc1O|COc1cc(C[C@@H](N)C(=O)O)ccc1O>0.1003>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case94 9 COc1cc(CC(=O)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1010>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.0996>N[C@@H](Cc1ccccc1)C(=O)O
internal case95 0 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 1 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1011>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1006>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 2 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.1011>N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.0998>N[C@@H](Cc1ccccc1)C(=O)O
internal case95 3 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0996>CC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O|CC(=O)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O>0.1012>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 4 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0997>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1008>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case95 5 COc1cc(C[C@H](N)C(=O)O)ccc1O>0.0997>N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O|N[C@@H](CC1=CC(=O)C(=O)C=C1)C(=O)O>0.1001>N[C@@H](Cc1ccc(O)cc1)C(=O)O
